propertyType,buildingName,longitude,latitude,address,priceunits.price,bedroomsunits.beds,city
,Preston Racquet Club,-96.804726,,"5840 Spring Valley Rd, Dallas, TX",0.0,0.0, Dallas
,Preston Racquet Club,-96.804726,,"5840 Spring Valley Rd, Dallas, TX",0.0,0.0, Dallas
,Preston Racquet Club,-96.804726,,"5840 Spring Valley Rd, Dallas, TX",0.0,0.0, Dallas
,South Side Flats,-96.79676,,"1210 Botham Jean Blvd, Dallas, TX",0.0,0.0, Dallas
,South Side Flats,-96.79676,,"1210 Botham Jean Blvd, Dallas, TX",0.0,0.0, Dallas
,South Side Flats,-96.79676,,"1210 Botham Jean Blvd, Dallas, TX",0.0,0.0, Dallas
,Stone Ridge,-96.82635,,"4750 Haverwood Ln, Dallas, TX",0.0,0.0, Dallas
,Stone Ridge,-96.82635,,"4750 Haverwood Ln, Dallas, TX",0.0,0.0, Dallas
,The View at Lake Highlands,-96.71529,,"9855 Shadow Way, Dallas, TX",0.0,0.0, Dallas
,The View at Lake Highlands,-96.71529,,"9855 Shadow Way, Dallas, TX",0.0,0.0, Dallas
,The View at Lake Highlands,-96.71529,,"9855 Shadow Way, Dallas, TX",0.0,0.0, Dallas
,Shoreview Flats,-96.71168,,"10151 Shoreview Rd, Dallas, TX",0.0,0.0, Dallas
,Shoreview Flats,-96.71168,,"10151 Shoreview Rd, Dallas, TX",0.0,0.0, Dallas
,Live Oak at the Branch,-96.76212,,"4670 Amesbury Dr, Dallas, TX",0.0,0.0, Dallas
,Live Oak at the Branch,-96.76212,,"4670 Amesbury Dr, Dallas, TX",0.0,0.0, Dallas
,Churchill on the Park,-96.774994,,"7601 Churchill Way, Dallas, TX",0.0,0.0, Dallas
,Churchill on the Park,-96.774994,,"7601 Churchill Way, Dallas, TX",0.0,0.0, Dallas
,Ele,-96.76951,,"5714 Richmond Ave, Dallas, TX",0.0,0.0, Dallas
,Ele,-96.76951,,"5714 Richmond Ave, Dallas, TX",0.0,0.0, Dallas
,Ele,-96.76951,,"5714 Richmond Ave, Dallas, TX",0.0,0.0, Dallas
,Infinity on the Oaks,-96.7315,,"9236 Church Rd, Dallas, TX",0.0,0.0, Dallas
,Infinity on the Oaks,-96.7315,,"9236 Church Rd, Dallas, TX",0.0,0.0, Dallas
,Infinity on the Oaks,-96.7315,,"9236 Church Rd, Dallas, TX",0.0,0.0, Dallas
,Woodside at Lake Highlands,-96.73961,,"9302 Forest Ln, Dallas, TX",0.0,0.0, Dallas
,Woodside at Lake Highlands,-96.73961,,"9302 Forest Ln, Dallas, TX",0.0,0.0, Dallas
,,-96.77687,,"Magnolia off Henderson, 2100 Moser Ave APT 201, Dallas, TX 75206",0.0,0.0, 2100 Moser Ave APT 201
,Tivoli Apartments,-96.845604,,"18950 Lina St, Dallas, TX",0.0,0.0, Dallas
,Tivoli Apartments,-96.845604,,"18950 Lina St, Dallas, TX",0.0,0.0, Dallas
,Whitney Uptown,-96.79988,,"3227 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,Whitney Uptown,-96.79988,,"3227 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,The Dylan,-96.81943,,"4533 Cedar Springs Rd, Dallas, TX",0.0,0.0, Dallas
,The Dylan,-96.81943,,"4533 Cedar Springs Rd, Dallas, TX",0.0,0.0, Dallas
,,-96.81892,,"The Dylan, 4533 Cedar Springs Rd APT A2, Dallas, TX 75219",0.0,0.0, 4533 Cedar Springs Rd APT A2
,The Element,-96.79676,,"1800 Main St, Dallas, TX",0.0,0.0, Dallas
,The Element,-96.79676,,"1800 Main St, Dallas, TX",0.0,0.0, Dallas
,Mosaic Dallas,-96.79967,,"300 N Akard St, Dallas, TX",0.0,0.0, Dallas
,Mosaic Dallas,-96.79967,,"300 N Akard St, Dallas, TX",0.0,0.0, Dallas
,Mosaic Dallas,-96.79967,,"300 N Akard St, Dallas, TX",0.0,0.0, Dallas
,Mosaic Dallas,-96.79967,,"300 N Akard St, Dallas, TX",0.0,0.0, Dallas
,Everra Midtown Park,-96.76345,,"8250 Meadow Rd, Dallas, TX",0.0,0.0, Dallas
,Everra Midtown Park,-96.76345,,"8250 Meadow Rd, Dallas, TX",0.0,0.0, Dallas
,Everra Midtown Park,-96.76345,,"8250 Meadow Rd, Dallas, TX",0.0,0.0, Dallas
,Everra Midtown Park,-96.76345,,"8250 Meadow Rd, Dallas, TX",0.0,0.0, Dallas
,Vail Quarters,-96.84614,,"3900 Briargrove Ln, Dallas, TX",0.0,0.0, Dallas
,Vail Quarters,-96.84614,,"3900 Briargrove Ln, Dallas, TX",0.0,0.0, Dallas
,Vail Quarters,-96.84614,,"3900 Briargrove Ln, Dallas, TX",0.0,0.0, Dallas
,District at Greenville Apartments,-96.74836,,"11911 Greenville Ave, Dallas, TX",0.0,0.0, Dallas
,District at Greenville Apartments,-96.74836,,"11911 Greenville Ave, Dallas, TX",0.0,0.0, Dallas
,The Summit at Midtown,-96.77406,,"10602 Stone Canyon Rd, Dallas, TX",0.0,0.0, Dallas
,The Summit at Midtown,-96.77406,,"10602 Stone Canyon Rd, Dallas, TX",0.0,0.0, Dallas
,Arrive West End,-96.80539,,"800 Ross Ave, Dallas, TX",0.0,0.0, Dallas
,Arrive West End,-96.80539,,"800 Ross Ave, Dallas, TX",0.0,0.0, Dallas
,Magnolia Station,-96.81053,,"1607 Lyte St, Dallas, TX",0.0,0.0, Dallas
,Magnolia Station,-96.81053,,"1607 Lyte St, Dallas, TX",0.0,0.0, Dallas
,Lofts at Mockingbird Station Apartments,-96.77639,,"5331 E Mockingbird Ln, Dallas, TX",0.0,0.0, Dallas
,Lofts at Mockingbird Station Apartments,-96.77639,,"5331 E Mockingbird Ln, Dallas, TX",0.0,0.0, Dallas
,,-96.77788,,"Lofts at Mockingbird Station Apartments, 5331 E Mockingbird Ln APT 535, Dallas, TX 75206",0.0,0.0, 5331 E Mockingbird Ln APT 535
,,-96.77698,,"Lofts at Mockingbird Station Apartments, 5331 E Mockingbird Ln APT 417, Dallas, TX 75206",0.0,0.0, 5331 E Mockingbird Ln APT 417
,Amelia at Farmers Market,-96.79131,,"999 S Harwood St, Dallas, TX",0.0,0.0, Dallas
,Amelia at Farmers Market,-96.79131,,"999 S Harwood St, Dallas, TX",0.0,0.0, Dallas
,Amelia at Farmers Market,-96.79131,,"999 S Harwood St, Dallas, TX",0.0,0.0, Dallas
,The Alexan,-96.81436,,"3333 Harry Hines Blvd, Dallas, TX",0.0,0.0, Dallas
,The Alexan,-96.81436,,"3333 Harry Hines Blvd, Dallas, TX",0.0,0.0, Dallas
,The Alexan,-96.81436,,"3333 Harry Hines Blvd, Dallas, TX",0.0,0.0, Dallas
,Winsted at White Rock,-96.7314,,"2210 Winsted Dr, Dallas, TX",0.0,0.0, Dallas
,Winsted at White Rock,-96.7314,,"2210 Winsted Dr, Dallas, TX",0.0,0.0, Dallas
,,-96.76259,,"907 N Beacon Street, 907 N Beacon St APT 203, Dallas, TX 75214",0.0,0.0, 907 N Beacon St APT 203
,The Briscoe,-96.77098,,"12639 Coit Rd, Dallas, TX",0.0,0.0, Dallas
,The Briscoe,-96.77098,,"12639 Coit Rd, Dallas, TX",0.0,0.0, Dallas
,The Briscoe,-96.77098,,"12639 Coit Rd, Dallas, TX",0.0,0.0, Dallas
,,-96.769005,,"4915 Gaston Ave #304, Dallas, TX 75214",0.0,0.0, Dallas
,The Link,-96.73441,,"9450 Forest Springs Dr, Dallas, TX",0.0,0.0, Dallas
,The Link,-96.73441,,"9450 Forest Springs Dr, Dallas, TX",0.0,0.0, Dallas
,The Link,-96.73441,,"9450 Forest Springs Dr, Dallas, TX",0.0,0.0, Dallas
,6202 Gaston Avenue - 4B,-96.75496,,"6202 Gaston Ave, Dallas, TX",0.0,0.0, Dallas
,,-96.81935,,"Everleigh Forestwood 55+ Active Adult Apartment Homes, 11881 Inwood Rd #313, Dallas, TX 75244",0.0,0.0, 11881 Inwood Rd #313
,Evaline,-96.80604,,"5990 Arapaho Rd, Dallas, TX",0.0,0.0, Dallas
,Evaline,-96.80604,,"5990 Arapaho Rd, Dallas, TX",0.0,0.0, Dallas
,Apollo,-96.81909,,"404 E 9th St, Dallas, TX",0.0,0.0, Dallas
,Abstract at Design District,-96.82572,,"1931 Market Center Blvd, Dallas, TX",0.0,0.0, Dallas
,Abstract at Design District,-96.82572,,"1931 Market Center Blvd, Dallas, TX",0.0,0.0, Dallas
,Abstract at Design District,-96.82572,,"1931 Market Center Blvd, Dallas, TX",0.0,0.0, Dallas
,Palencia,-96.76868,,"17817 Coit Rd, Dallas, TX",0.0,0.0, Dallas
,Palencia,-96.76868,,"17817 Coit Rd, Dallas, TX",0.0,0.0, Dallas
,Villa Del Norte Apartments,-96.78863,,"6800 Del Norte Ln, Dallas, TX",0.0,0.0, Dallas
,Villa Del Norte Apartments,-96.78863,,"6800 Del Norte Ln, Dallas, TX",0.0,0.0, Dallas
,The Wilson Building,-96.79759,,"1623 Main St, Dallas, TX",0.0,0.0, Dallas
,The Wilson Building,-96.79759,,"1623 Main St, Dallas, TX",0.0,0.0, Dallas
,The Wilson Building,-96.79759,,"1623 Main St, Dallas, TX",0.0,0.0, Dallas
,,-96.82786,,"8040 Texridge Dr, Dallas, TX 75232",0.0,0.0, Dallas
,Noel on the Parkway,-96.8199,,"14222 Dallas Pkwy, Dallas, TX",0.0,0.0, Dallas
,Noel on the Parkway,-96.8199,,"14222 Dallas Pkwy, Dallas, TX",0.0,0.0, Dallas
,Riverwalk,-96.716255,,"12920 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,Riverwalk,-96.716255,,"12920 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,The Lana,-96.81241,,"14332 Montfort Dr, Dallas, TX",0.0,0.0, Dallas
,The Lana,-96.81241,,"14332 Montfort Dr, Dallas, TX",0.0,0.0, Dallas
,The Lana,-96.81241,,"14332 Montfort Dr, Dallas, TX",0.0,0.0, Dallas
,Neo At Midtown,-96.81855,,"14145 Noel Rd, Dallas, TX",0.0,0.0, Dallas
,Neo At Midtown,-96.81855,,"14145 Noel Rd, Dallas, TX",0.0,0.0, Dallas
,Zeke Apartments,-96.68862,,"1411 Easton Rd, Dallas, TX",0.0,0.0, Dallas
,Zeke Apartments,-96.68862,,"1411 Easton Rd, Dallas, TX",0.0,0.0, Dallas
,Zeke Apartments,-96.68862,,"1411 Easton Rd, Dallas, TX",0.0,0.0, Dallas
,Cedar at the Branch,-96.76283,,"4606 Amesbury Dr, Dallas, TX",0.0,0.0, Dallas
,Cedar at the Branch,-96.76283,,"4606 Amesbury Dr, Dallas, TX",0.0,0.0, Dallas
,Cedar at the Branch,-96.76283,,"4606 Amesbury Dr, Dallas, TX",0.0,0.0, Dallas
,The Hive Apartments,-96.74857,,"6003 Abrams Rd, Dallas, TX",0.0,0.0, Dallas
,The Hive Apartments,-96.74857,,"6003 Abrams Rd, Dallas, TX",0.0,0.0, Dallas
,The Hive Apartments,-96.74857,,"6003 Abrams Rd, Dallas, TX",0.0,0.0, Dallas
,The Hive Apartments,-96.74857,,"6003 Abrams Rd, Dallas, TX",0.0,0.0, Dallas
,Teak at the Branch,-96.76393,,"4601 Amesbury Dr, Dallas, TX",0.0,0.0, Dallas
,Teak at the Branch,-96.76393,,"4601 Amesbury Dr, Dallas, TX",0.0,0.0, Dallas
,The Vincent,-96.82542,,"4607 Timberglen Rd, Dallas, TX",0.0,0.0, Dallas
,The Vincent,-96.82542,,"4607 Timberglen Rd, Dallas, TX",0.0,0.0, Dallas
,Providence Mockingbird,-96.854294,,"1853 W Mockingbird Ln, Dallas, TX",0.0,0.0, Dallas
,Providence Mockingbird,-96.854294,,"1853 W Mockingbird Ln, Dallas, TX",0.0,0.0, Dallas
,Providence Mockingbird,-96.854294,,"1853 W Mockingbird Ln, Dallas, TX",0.0,0.0, Dallas
,The Azul,-96.71652,,"10928 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,The Azul,-96.71652,,"10928 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,North Star,-96.72476,,"9600 Forest Ln, Dallas, TX",0.0,0.0, Dallas
,North Star,-96.72476,,"9600 Forest Ln, Dallas, TX",0.0,0.0, Dallas
,Cadence,-96.88254,,"3913 Gannon Ln, Dallas, TX",0.0,0.0, Dallas
,Cadence,-96.88254,,"3913 Gannon Ln, Dallas, TX",0.0,0.0, Dallas
,Pacifica,-96.885216,,"7550 S Westmoreland Rd, Dallas, TX",0.0,0.0, Dallas
,Pacifica,-96.885216,,"7550 S Westmoreland Rd, Dallas, TX",0.0,0.0, Dallas
,Pacifica,-96.885216,,"7550 S Westmoreland Rd, Dallas, TX",0.0,0.0, Dallas
,The Edison,-96.71116,,"9959 Adleta Blvd, Dallas, TX",0.0,0.0, Dallas
,The Edison,-96.71116,,"9959 Adleta Blvd, Dallas, TX",0.0,0.0, Dallas
,The Bernard,-96.71943,,"11991 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,The Bernard,-96.71943,,"11991 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,The Beckham,-96.7199,,"12111 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,The Beckham,-96.7199,,"12111 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,The Everly,-96.71134,,"9350 Skillman St, Dallas, TX",0.0,0.0, Dallas
,The Everly,-96.71134,,"9350 Skillman St, Dallas, TX",0.0,0.0, Dallas
,The Bentley,-96.72224,,"12121 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,The Bentley,-96.72224,,"12121 Audelia Rd, Dallas, TX",0.0,0.0, Dallas
,The Emerson,-96.712875,,"9900 Adleta Blvd, Dallas, TX",0.0,0.0, Dallas
,The Emerson,-96.712875,,"9900 Adleta Blvd, Dallas, TX",0.0,0.0, Dallas
,OTTO Apartments,-96.729774,,"9750 Royal Ln, Dallas, TX",0.0,0.0, Dallas
,OTTO Apartments,-96.729774,,"9750 Royal Ln, Dallas, TX",0.0,0.0, Dallas
,4110 Fairmount,-96.81576,,"4110 Fairmount St, Dallas, TX",0.0,0.0, Dallas
,4110 Fairmount,-96.81576,,"4110 Fairmount St, Dallas, TX",0.0,0.0, Dallas
,4110 Fairmount,-96.81576,,"4110 Fairmount St, Dallas, TX",0.0,0.0, Dallas
,,-96.709045,,"6343 Belgrade Ave, Dallas, TX 75227",0.0,0.0, Dallas
,The Georgian,-96.855446,,"18880 Marsh Ln, Dallas, TX",0.0,0.0, Dallas
,The Georgian,-96.855446,,"18880 Marsh Ln, Dallas, TX",0.0,0.0, Dallas
,Interurban Building,-96.79791,,"1500 Jackson St, Dallas, TX",0.0,0.0, Dallas
,Interurban Building,-96.79791,,"1500 Jackson St, Dallas, TX",0.0,0.0, Dallas
,,-96.77581,,"2723 Lucky St, Dallas, TX 75241",0.0,0.0, Dallas
,The Saxony Apartments,-96.816605,,"14601 Montfort Dr, Dallas, TX",0.0,0.0, Dallas
,The Saxony Apartments,-96.816605,,"14601 Montfort Dr, Dallas, TX",0.0,0.0, Dallas
,Kensington Square Apartments,-96.82039,,"15935 Knoll Trail Dr, Dallas, TX",0.0,0.0, Dallas
,Kensington Square Apartments,-96.82039,,"15935 Knoll Trail Dr, Dallas, TX",0.0,0.0, Dallas
,Bellrock Bishop Arts,-96.849335,,"1836 W Davis St, Dallas, TX",0.0,0.0, Dallas
,Bellrock Bishop Arts,-96.849335,,"1836 W Davis St, Dallas, TX",0.0,0.0, Dallas
,THE ARTS,-96.79395,,"2611 Ross Ave, Dallas, TX",0.0,0.0, Dallas
,THE ARTS,-96.79395,,"2611 Ross Ave, Dallas, TX",0.0,0.0, Dallas
,The Pavilions,-96.74842,,"9001 Markville Dr, Dallas, TX",0.0,0.0, Dallas
,The Pavilions,-96.74842,,"9001 Markville Dr, Dallas, TX",0.0,0.0, Dallas
,The Pavilions,-96.74842,,"9001 Markville Dr, Dallas, TX",0.0,0.0, Dallas
,,-96.60373,,"13713 Creek Crossing Dr, Dallas, TX 75253",0.0,0.0, Dallas
,Axis Kessler Park,-96.86112,,"2400 Fort Worth Ave, Dallas, TX",0.0,0.0, Dallas
,Axis Kessler Park,-96.86112,,"2400 Fort Worth Ave, Dallas, TX",0.0,0.0, Dallas
,Axis Kessler Park,-96.86112,,"2400 Fort Worth Ave, Dallas, TX",0.0,0.0, Dallas
,Cirque,-96.80844,,"2500 N Houston St, Dallas, TX",0.0,0.0, Dallas
,Cirque,-96.80844,,"2500 N Houston St, Dallas, TX",0.0,0.0, Dallas
,Live Oak Manor,-96.77007,,"5103 Live Oak St, Dallas, TX",0.0,0.0, Dallas
,Live Oak Manor,-96.77007,,"5103 Live Oak St, Dallas, TX",0.0,0.0, Dallas
,La Prada Place (new),-96.667984,,"8383 La Prada Dr, Dallas, TX",0.0,0.0, Dallas
,Infinity on the Mark,-96.75054,,"9010 Markville Dr, Dallas, TX",0.0,0.0, Dallas
,Infinity on the Mark,-96.75054,,"9010 Markville Dr, Dallas, TX",0.0,0.0, Dallas
,1900 Pacific Residences,-96.79612,,"1900 Pacific Ave, Dallas, TX",0.0,0.0, Dallas
,1900 Pacific Residences,-96.79612,,"1900 Pacific Ave, Dallas, TX",0.0,0.0, Dallas
,,-96.85913,,"Tides on Timberglen, 3550 Timberglen Rd, Dallas, TX 75287",0.0,0.0, 3550 Timberglen Rd
,Alexan Lower Greenville,-96.77156,,"5619 Belmont Ave, Dallas, TX",0.0,0.0, Dallas
,Alexan Lower Greenville,-96.77156,,"5619 Belmont Ave, Dallas, TX",0.0,0.0, Dallas
,Alexan Lower Greenville,-96.77156,,"5619 Belmont Ave, Dallas, TX",0.0,0.0, Dallas
,Hunters Hill,-96.84615,,"18081 Midway Rd, Dallas, TX",0.0,0.0, Dallas
,Hunters Hill,-96.84615,,"18081 Midway Rd, Dallas, TX",0.0,0.0, Dallas
,The Ridge on Spring Valley,-96.80901,,"5704 Spring Valley Rd, Dallas, TX",0.0,0.0, Dallas
,The Ridge on Spring Valley,-96.80901,,"5704 Spring Valley Rd, Dallas, TX",0.0,0.0, Dallas
,The Ridge on Spring Valley,-96.80901,,"5704 Spring Valley Rd, Dallas, TX",0.0,0.0, Dallas
,UPPER E APARTMENTS,-96.756065,,"6127 Gaston Ave, Dallas, TX",0.0,0.0, Dallas
,UPPER E APARTMENTS,-96.756065,,"6127 Gaston Ave, Dallas, TX",0.0,0.0, Dallas
,,-96.84091,,"8001 Marielle Cir, Dallas, TX 75232",0.0,0.0, Dallas
,The Madison,-96.82612,,"120 N Madison Ave, Dallas, TX",0.0,0.0, Dallas
,The Madison,-96.82612,,"120 N Madison Ave, Dallas, TX",0.0,0.0, Dallas
,The Madison,-96.82612,,"120 N Madison Ave, Dallas, TX",0.0,0.0, Dallas
,Lenox Maplewood,-96.832596,,"5490 Denton Drive Cut Off, Dallas, TX",0.0,0.0, Dallas
,Lenox Maplewood,-96.832596,,"5490 Denton Drive Cut Off, Dallas, TX",0.0,0.0, Dallas
,Lenox Maplewood,-96.832596,,"5490 Denton Drive Cut Off, Dallas, TX",0.0,0.0, Dallas
,Echelon at Reverchon Bluffs,-96.86126,,"2603 W Davis St, Dallas, TX",0.0,0.0, Dallas
,Echelon at Reverchon Bluffs,-96.86126,,"2603 W Davis St, Dallas, TX",0.0,0.0, Dallas
,,-96.68628,,"1942 Prichard Ln #1942, Dallas, TX 75217",0.0,0.0, Dallas
,Woodbridge,-96.77419,,"10702 Stone Canyon Rd, Dallas, TX",0.0,0.0, Dallas
,Woodbridge,-96.77419,,"10702 Stone Canyon Rd, Dallas, TX",0.0,0.0, Dallas
,Tiburon,-96.80748,,"15411 Preston Rd, Dallas, TX",0.0,0.0, Dallas
,Tiburon,-96.80748,,"15411 Preston Rd, Dallas, TX",0.0,0.0, Dallas
,Magnolia Off Sylvan,-96.83479,,"707 Seale St, Dallas, TX",0.0,0.0, Dallas
,Magnolia Off Sylvan,-96.83479,,"707 Seale St, Dallas, TX",0.0,0.0, Dallas
,The Armstrong at Knox,-96.78974,,"4525 Cole Ave, Dallas, TX",0.0,0.0, Dallas
,The Armstrong at Knox,-96.78974,,"4525 Cole Ave, Dallas, TX",0.0,0.0, Dallas
,Ascent Victory Park,-96.80932,,"2588 N Houston St, Dallas, TX",0.0,0.0, Dallas
,Ascent Victory Park,-96.80932,,"2588 N Houston St, Dallas, TX",0.0,0.0, Dallas
,Ascent Victory Park,-96.80932,,"2588 N Houston St, Dallas, TX",0.0,0.0, Dallas
,Dallas Urby,-96.821915,,"1930 Hi Line Dr, Dallas, TX",0.0,0.0, Dallas
,Dallas Urby,-96.821915,,"1930 Hi Line Dr, Dallas, TX",0.0,0.0, Dallas
,Dallas Urby,-96.821915,,"1930 Hi Line Dr, Dallas, TX",0.0,0.0, Dallas
,Village On The Green,-96.81713,,"5301 Alpha Rd, Dallas, TX",0.0,0.0, Dallas
,Village On The Green,-96.81713,,"5301 Alpha Rd, Dallas, TX",0.0,0.0, Dallas
,,-96.86772,,"Villas Del Zocalo 3, 9680 Timberline Dr #S345, Dallas, TX 75220",0.0,0.0, 9680 Timberline Dr #S345
,Villas at Monterey,-96.77209,,"15665 El Estado Dr, Dallas, TX",0.0,0.0, Dallas
,Villas at Monterey,-96.77209,,"15665 El Estado Dr, Dallas, TX",0.0,0.0, Dallas
,Villas at Monterey,-96.77209,,"15665 El Estado Dr, Dallas, TX",0.0,0.0, Dallas
,,-96.64538,,"2090 Peppermint Ln, Dallas, TX 75253",0.0,0.0, Dallas
,Skyline Trinity,-96.8217,,"1900 N Beckley Ave, Dallas, TX",0.0,0.0, Dallas
,Skyline Trinity,-96.8217,,"1900 N Beckley Ave, Dallas, TX",0.0,0.0, Dallas
,Monaco,-96.80336,,"3003 Carlisle St, Dallas, TX",0.0,0.0, Dallas
,Monaco,-96.80336,,"3003 Carlisle St, Dallas, TX",0.0,0.0, Dallas
,Camden Belmont,-96.78267,,"2500 Bennett Ave, Dallas, TX",0.0,0.0, Dallas
,Camden Belmont,-96.78267,,"2500 Bennett Ave, Dallas, TX",0.0,0.0, Dallas
,Eastbridge Apartments,-96.78349,,"5140 Willis Ave, Dallas, TX",0.0,0.0, Dallas
,Eastbridge Apartments,-96.78349,,"5140 Willis Ave, Dallas, TX",0.0,0.0, Dallas
,Magnolia at Bishop Arts,-96.8283,,"801 N Bishop Ave, Dallas, TX",0.0,0.0, Dallas
,Magnolia at Bishop Arts,-96.8283,,"801 N Bishop Ave, Dallas, TX",0.0,0.0, Dallas
,Riviera at West Village,-96.80025,,"3530 Travis St, Dallas, TX",0.0,0.0, Dallas
,Riviera at West Village,-96.80025,,"3530 Travis St, Dallas, TX",0.0,0.0, Dallas
,Modera Katy Trail,-96.78257,,"5350 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,Modera Katy Trail,-96.78257,,"5350 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,Modera Katy Trail,-96.78257,,"5350 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,Westerly,-96.830444,,"411 W Commerce St, Dallas, TX",0.0,0.0, Dallas
,Westerly,-96.830444,,"411 W Commerce St, Dallas, TX",0.0,0.0, Dallas
,Westerly,-96.830444,,"411 W Commerce St, Dallas, TX",0.0,0.0, Dallas
,Westerly,-96.830444,,"411 W Commerce St, Dallas, TX",0.0,0.0, Dallas
,Ardan,-96.79474,,"2975 Blackburn St, Dallas, TX",0.0,0.0, Dallas
,Ardan,-96.79474,,"2975 Blackburn St, Dallas, TX",0.0,0.0, Dallas
,Cypress at Trinity Groves,-96.828255,,"320 Singleton Blvd, Dallas, TX",0.0,0.0, Dallas
,Cypress at Trinity Groves,-96.828255,,"320 Singleton Blvd, Dallas, TX",0.0,0.0, Dallas
,Cypress at Trinity Groves,-96.828255,,"320 Singleton Blvd, Dallas, TX",0.0,0.0, Dallas
,Elan Inwood,-96.82008,,"12001 Inwood Rd, Dallas, TX",0.0,0.0, Dallas
,Elan Inwood,-96.82008,,"12001 Inwood Rd, Dallas, TX",0.0,0.0, Dallas
,,-96.8107,,"Glass House by Windsor, 2728 McKinnon St APT 421, Dallas, TX 75201",0.0,0.0, 2728 McKinnon St APT 421
,Moda,-96.808365,,"1855 Payne St, Dallas, TX",0.0,0.0, Dallas
,Moda,-96.808365,,"1855 Payne St, Dallas, TX",0.0,0.0, Dallas
,Moda,-96.808365,,"1855 Payne St, Dallas, TX",0.0,0.0, Dallas
,The Monterey by Windsor,-96.794075,,"3930 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,The Monterey by Windsor,-96.794075,,"3930 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,The Monterey by Windsor,-96.794075,,"3930 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,The Monterey by Windsor,-96.794075,,"3930 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,,-96.79508,,"The Monterey by Windsor, 3930 McKinney Ave APT 364, Dallas, TX 75204",0.0,0.0, 3930 McKinney Ave APT 364
,The Academic,-96.78622,,"3700 Ross Ave, Dallas, TX",0.0,0.0, Dallas
,The Academic,-96.78622,,"3700 Ross Ave, Dallas, TX",0.0,0.0, Dallas
,The Academic,-96.78622,,"3700 Ross Ave, Dallas, TX",0.0,0.0, Dallas
,Urban House,-96.817604,,"1409 N Zang Blvd, Dallas, TX",0.0,0.0, Dallas
,Urban House,-96.817604,,"1409 N Zang Blvd, Dallas, TX",0.0,0.0, Dallas
,Urban House,-96.817604,,"1409 N Zang Blvd, Dallas, TX",0.0,0.0, Dallas
,Windsor by the Galleria,-96.81799,,"13290 Noel Rd, Dallas, TX",0.0,0.0, Dallas
,Windsor by the Galleria,-96.81799,,"13290 Noel Rd, Dallas, TX",0.0,0.0, Dallas
,Windsor by the Galleria,-96.81799,,"13290 Noel Rd, Dallas, TX",0.0,0.0, Dallas
,The National Residences,-96.80057,,"1401 Elm St, Dallas, TX",0.0,0.0, Dallas
,The National Residences,-96.80057,,"1401 Elm St, Dallas, TX",0.0,0.0, Dallas
,The Caruth Premier Townhome Apartments,-96.77444,,"5445 Caruth Haven Ln, Dallas, TX",0.0,0.0, Dallas
,The Caruth Premier Townhome Apartments,-96.77444,,"5445 Caruth Haven Ln, Dallas, TX",0.0,0.0, Dallas
,Camden Henderson,-96.7799,,"5222 Belmont Ave, Dallas, TX",0.0,0.0, Dallas
,Camden Henderson,-96.7799,,"5222 Belmont Ave, Dallas, TX",0.0,0.0, Dallas
,Camden Victory Park,-96.81115,,"2787 N Houston St, Dallas, TX",0.0,0.0, Dallas
,Camden Victory Park,-96.81115,,"2787 N Houston St, Dallas, TX",0.0,0.0, Dallas
,,-96.81933,,"Hawthorne Townhomes, 2912 Hawthorne Ave, Dallas, TX 75219",0.0,0.0, 2912 Hawthorne Ave
,Brownstones,-96.815094,,"13907 Montfort Dr, Dallas, TX",0.0,0.0, Dallas
,Brownstones,-96.815094,,"13907 Montfort Dr, Dallas, TX",0.0,0.0, Dallas
,Brownstones,-96.815094,,"13907 Montfort Dr, Dallas, TX",0.0,0.0, Dallas
,Gables McKinney Ave,-96.80169,,"2500 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,Gables McKinney Ave,-96.80169,,"2500 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,Gables McKinney Ave,-96.80169,,"2500 McKinney Ave, Dallas, TX",0.0,0.0, Dallas
,Aster,-96.8103,,"3611 Congress Ave, Dallas, TX",0.0,0.0, Dallas
,Aster,-96.8103,,"3611 Congress Ave, Dallas, TX",0.0,0.0, Dallas
,Aster,-96.8103,,"3611 Congress Ave, Dallas, TX",0.0,0.0, Dallas
,Ambrose,-96.78198,,"2901 Indiana Blvd, Dallas, TX",0.0,0.0, Dallas
